Part Number,Brand,Category,Common description,Vendor Description,Purchasing Unit Price,Sale Unit Price,Notes,URL
6ES7510-1DJ01-0AB0,Siemens,Remote I/O (ET200),"SIMATIC DP, CPU 1510SP-1 PN for ET 200SP","SIMATIC DP, CPU 1510SP-1 PN for ET 200SP, Central processing unit with Work memory 100 KB for program and 750 KB for data, 1st interface: PROFINET IRT with 3-port switch, 72 ns bit performance, SIMATIC Memory Card required, BusAdapter required for Port 1 and 2", 560.12  , 800.17  ,Standard CPUs,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7510-1DJ01-0AB0
6ES7511-1AK02-0AB0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, CPU 1511-1 PN","SIMATIC S7-1500, CPU 1511-1 PN, Central processing unit with working memory 150 KB for program and 1 MB for data, 1. interface: PROFINET IRT with 2 port switch, 60 NS bit-performance, SIMATIC memory card necessary", 592.80  , 846.86  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7511-1AK02-0AB0
6ES7511-1CK00-0AB0,Siemens,PLC - S7-1500,SIMATIC S7-1500 Compact CPU CPU 1511C-1 PN,"*** Spare part *** SIMATIC S7-1500 Compact CPU CPU 1511C-1 PN, central processing unit with work memory 175 KB for program and 1 MB for data, 16 digital inputs, 16 digital outputs, 5 analog inputs, 2 analog outputs, 6 high-speed counters, 4 high-speed counters for PTO/PWM/frequency output 1st interface: PROFINET IRT with 2-port switch, 60 ns bit performance, incl. push-in front connector, SIMATIC Memory Card required"," 1,573.20  "," 2,247.43  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7511-1CK00-0AB0
6ES7516-3AN01-0AB0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, CPU 1516-3 PN/DP","SIMATIC S7-1500, CPU 1516-3 PN/DP, Central processing unit with Work memory 1 MB for program and 5 MB for data, 1st interface: PROFINET IRT with 2-port switch, 2nd interface: PROFINET RT, 3rd interface: PROFIBUS, 10 ns bit performance, SIMATIC Memory Card required"," 3,919.20  "," 5,598.86  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7516-3AN01-0AB0
6ES7521-1BH10-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500 Digital input module, DI 16x24 V","SIMATIC S7-1500 Digital input module, DI 16x24 V DC BA, 16 channels in groups of 16, input delay typ. 3.2 ms, input type 3 (IEC 61131); Delivery incl. front connector Push-in (Note: 25mm wide)", 167.96  , 239.94  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7521-1BH10-0AA0
6ES7521-1BL00-0AB0,Siemens,PLC - S7-1500,"SIMATIC S7-1500 Digital input module, 32 channels with 16 iput delays 0.05-20 ms","SIMATIC S7-1500, Digital Input module DI 32x24 V DC HF, 32 channels in groups of 16; Input delay 0.05..20 ms Input type 3 (IEC 61131); Diagnostics, hardware interrupts: Front connector (screw terminals or push-in) to be ordered separately. (Note: 32mm wide)", 253.08  , 361.54  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7521-1BL00-0AB0
6ES7521-1BL10-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500 Digital input module, 32 channels","SIMATIC S7-1500 Digital input module, DI 32x24 V DC BA, 32 channels in groups of 16, Input delay typ. 3.2 ms, Input type 3 (IEC 61131); Delivery incl. front connector Push-in (Note: 25mm wide)", 255.36  , 364.80  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7521-1BL10-0AA0
6ES7522-1BH10-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500 Digital output module, DQ16x24v","SIMATIC S7-1500 Digital output module, DQ16x24 V DC/0.5A BA, 16 channels in groups of 8, 4 A per group; Delivery incl. front connector Push-in", 155.80  , 222.57  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7522-1BH10-0AA0
6ES7522-1BL01-0AB0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, digital output module DQ 32x24 V DC/0.5 A HF;","SIMATIC S7-1500, Digital Output module DQ 32x24 V DC/0.5 A HF; 32 channels in groups of 8; 4 A per group; Single-channel diagnostics; Substitute value: Front connector (screw terminals or push-in) to be ordered separately", 359.48  , 513.54  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7522-1BL01-0AB0
6ES7522-1BL10-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500 Digital output module, with 32 channels","SIMATIC S7-1500 Digital Output module, DQ32x24 V DC/0.5A BA, 32 channels in groups of 8, 4 A per group; Delivery incl. front connector Push-in", 310.84  , 444.06  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7522-1BL10-0AA0
6ES7531-7KF00-0AB0,Siemens,PLC - S7-1500,"SIMATIC S7-1500 Analog input module AI 8xU/I/RTD/TC ST, 16 bit resolution","SIMATIC S7-1500 Analog Input module AI 8xU/I/RTD/TC ST, 16 bit resolution, accuracy 0.3%, 8 channels in groups of 8; 4 channels for RTD measurement, common mode voltage 10 V; Diagnostics; Hardware interrupts; Delivery including infeed element, shield bracket and shield terminal: Front connector (screw terminals or push-in) to be ordered separately. (Note: 32mm wide)", 487.16  , 695.94  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7531-7KF00-0AB0
6ES7531-7NF00-0AB0,Siemens,PLC - S7-1500,"SIMATIC S7-1500 analog input module AI 8xU/I HF, up to 24 bit resolution","SIMATIC S7-1500 Analog Input module AI 8xU/I HF, up to 24 bit resolution, accuracy 0.1%, 8 channels in groups of 1; common mode voltage: 30 V AC/60 V DC, Diagnostics; Hardware interrupts Measured values ??scalable, measuring range adjustment, Calibrate in RUN; Delivery including infeed element, shield bracket and shield terminal: Front connector (screw terminals or push-in) to be ordered separately. (Note: 32mm wide)", 658.16  , 940.23  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7531-7NF00-0AB0
6ES7531-7QD00-0AB0,Siemens,PLC - S7-1500,"SIMATIC S7-1500 Analog input module AI 4xU/I/RTD/TC ST, 16 bit resolution","SIMATIC S7-1500 Analog Input module AI 4xU/I/RTD/TC ST, 16 bit resolution, Accuracy 0.3%, 4 channels in groups of 4; 2 channels for RTD measurement; Common mode voltage 10 V; Diagnostics; Hardware interrupts; Delivery including push-in front connector, infeed element, shield bracket, and shield terminal", 253.84  , 362.63  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7531-7QD00-0AB0
6ES7590-1AB60-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, mounting rail 160 mm","SIMATIC S7-1500, mounting rail 160 mm (approx. 6.3 inch); incl. grounding screw, integrated DIN rail for mounting of incidentals such as terminals, automatic circuit breakers and relays", 15.58  , 22.26  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7590-1AB60-0AA0
6ES7590-1AC40-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, mounting rail 245 mm","SIMATIC S7-1500, mounting rail 245 mm (approx. 9.6 inch); incl. grounding screw, integrated DIN rail for mounting of incidentals such as terminals, automatic circuit breakers and relays", 25.99  , 37.13  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7590-1AC40-0AA0
6ES7590-1AE80-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, mounting rail 482.6 mm","SIMATIC S7-1500, mounting rail 482.6 mm (approx. 19 inch); incl. grounding screw, integrated DIN rail for mounting of incidentals such as terminals, automatic circuit breakers and relays", 23.41  , 33.44  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7590-1AE80-0AA0
6ES7590-1BC00-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, mounting rail, 2m","SIMATIC S7-1500, mounting rail 2000 mm (approx. 78.7 inch) without grounding screw, integrated DIN rail for mounting of incidentals such as terminals, automatic circuit breakers and relays for custom length, grounding screw (6ES7590-5AA00-0AA0, 20 units) must be ordered separately", 63.31  , 90.44  ,includes a DIN-rail integrated into the S7-1500 mounting rail,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7590-1BC00-0AA0
6ES7592-1BM00-0XA0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, Front connector 25 mm wide","SIMATIC S7-1500, Front connector in push-in design, 40-pole for 25 mm wide modules and compact CPUs of the S7-1500, incl. cable tie", 28.65  , 40.93  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7592-1BM00-0XA0
6ES7592-1BM00-0XB0,Siemens,PLC - S7-1500,"SIMATIC S7-1500, Front connector 35 mm wide","SIMATIC S7-1500, Front connector in push-in design, 40-pole, for 35 mm wide modules incl. 4 potential bridges and cable ties", 28.65  , 40.93  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7592-1BM00-0XB0
6ES7647-8BB21-0EA1,Siemens,IPC,Nanobox PC DIN Rail mounted,"SIMATIC IPC227E (Nanobox PC); 1x display port; 2x 10/100/1000 Mbit/s Ethernet RJ45; 1 x USB3.0, 3 x USB2.0; CFast slot; 24 V DC industrial power supply Celeron N2930 (4C/4T) 4 GB RAM; Box: Basis without COM without operating system; 128 GB SSD; without SIMATIC software DIN rail mounting", 963.20  ," 1,376.00  ",Version used for Demo kit. Not available in 80  GB SSD/Reviewed and upgraded to 128 GB SSD. 15 days delivery,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7647-8BB21-0EA1
6ES7647-8BD31-7ES1,Siemens,IPC,Nanobox PC DIN Rail mounted,"SIMATIC IPC227E (Nanobox PC); 1x display port; 2x 10/100/1000 Mbit/s Ethernet RJ45; 1 x USB3.0, 3 x USB2.0; CFast slot; 24 V DC industrial power supply Celeron N2930 (4C/4T) with TPM (not for China); 8 GB RAM; Box: Basis without COM Windows 10 IoT Enterprise LTSB 2016, 64 bit, MUI (en, de, fr, it, es) 128 GB SSD; Starter system with CPU 1507S & WinCC RT Advanced, without licenses DIN rail mounting"," 1,222.20  "," 1,746.00  ","Windows 10 IoT Enterprise LTSB 2016, 64 bit,",https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7647-8BD31-7ES1
6ES76481AA101YA0,Siemens,IPC,Mounting Kit for BOX PC,"SIMATIC IPC, Portrait mounting kit for Box IPC627/627B/627C/627D, PC interface output toward top or bottom, PC mounting positions acc. to Manual", 23.45  , 33.50  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES76481AA101YA0
6ES76481AA101YB0,Siemens,IPC,Mounting Kit for BOX PC,"SIMATIC IPC, Portrait mounting kit front for Box IPC627/627B/627C/627D, PC interface output front-side, PC mounting positions acc. to Manual", 39.13  , 55.90  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES76481AA101YB0
6ES76481AA301YA0,Siemens,IPC,Mounting Kit for BOX PC,"SIMATIC IPC, Portrait mounting kit for Box IPC827B/827C/827D, PC interface output toward top or bottom, PC mounting positions acc. to Manual", 23.45  , 33.50  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES76481AA301YA0
6ES76481AA301YB0,Siemens,IPC,Mounting Kit for BOX PC,"SIMATIC IPC, Portrait mounting kit front for Box IPC827B/827C/827D, PC interface output front-side, PC mounting positions acc. to Manual", 39.13  ,,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES76481AA301YB0
6ES7648-6CA85-1YX0,Siemens,Software and License,Software for IPC Monitoring,"SIMATIC IPC DiagMonitor V5.1, software for diagnostics/messages via Ethernet, Email, SMS, OPC, Web; single license; software and license for download", 133.00  , 190.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7648-6CA85-1YX0
6ES7672-7AC01-0YG0,Siemens,Software and License,"SIMATIC S7-1500, Software Controller CPU 1507S Single license f","SIMATIC S7-1500, Software Controller CPU 1507S Single license f. 1 install., R-SW, software, documentation and License key download, R-SW Class A, 6 languages (de,en,it,fr,es,zh), executable in Windows 7 and Windows 10; Reference HW: SIMATIC IPC2x7E, IPC4x7E, IPC4x7D, IPC6x7D, IPC8x7D ************************* E-mail address required for delivery ", 836.00  ," 1,194.29  ",Downloadable only,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7672-7AC01-0YG0
6ES7677-2AA31-0EB0,Siemens,Remote I/O (ET200),SIMATIC ET 200SP Open Controllers,"SIMATIC ET 200SP Open Controllers, CPU 1515SP PC. 4 GB RAM, 30 GB CFAST with WES 7 E 32 bit pre-installed, with S7-1500 software controller CPU 1505SP F pre-installed, Interfaces: 1x slot CFAST, 1x slot SD/MMC, 1x connection for ET 200SP bus adapter PROFINET 1x 10/100/1000 Mbit/s Ethernet, 3x USB, 1x DVI-I graphics card connection, Documentation on DVD, Restore DVD"," 2,099.50  "," 2,999.29  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7677-2AA31-0EB0
6ES7798-0GA04-0XA0_,Siemens,IPC,Power Supply,SIMATIC PG power supply FSP-090-DIEBN2 AC/DC for Field PG M5 without line cable, 97.52  , 139.31  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7798-0GA04-0XA0 
6ES7823-0BE00-1BA0,Siemens,Software and License,"SIMATIC OPC UA S7-1500 Small, Single Runtime License","SIMATIC OPC UA S7-1500 Small, Single Runtime License download contains license certificate for OPC UA server and OPC UA client Class A, Executable on all ET 200SP CPUs, S7-1500 up to CPU-1513, CPU 1505SP, CPU 1504D, incl. F and T derivatives Firmware V2.0 or higher ******************************* E-mail address required for delivery", 85.12  , 121.60  ,See following link for options: OPC UA S7-1200/S7-1500,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7823-0BE00-1BA0
6ES7823-0BE00-2BA0,Siemens,Software and License,"SIMATIC OPC UA S7-1200 Basic, Single Runtime License","SIMATIC OPC UA S7-1200 Basic, Single Runtime License Download contains license certificate for OPC UA server (data access), Class A, Can execute on all S7-1200 CPUs, incl. F Firmware V4.4 or higher ******************************* E-mail address required for delivery", 42.48  , 60.69  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7823-0BE00-2BA0
6ES7921-5CH20-0AA0,Siemens,PLC,Front connector module,Front connector module with 1x50 pole IDC connector for digital 32 I/O modules of the S7-1500 Potential supply over Push-in terminal, 38.36  , 54.80  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7921-5CH20-0AA0
6ES7923-5BB50-0CB0,Siemens,PLC,Connecting cable unshielded for SIMATIC S7-1500,"Connecting cable unshielded for SIMATIC S7-1500 between front connector module and Connection module 50x0.14 mm2 with IDC connectors, L = 1.5 m", 31.01  , 44.30  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7923-5BB50-0CB0
6ES7924-2CA20-0AC0,Siemens,PLC,Connection module TP3 32 channels without LED,"Connection module TP3 32 channels a. 2x33 terminals f. Potential supply Type: Push-in terminal without LED, VPE=1 unit 50 pole IDC connector for cable", 63.70  , 91.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7924-2CA20-0AC0
6ES7924-2CA20-0BC0,Siemens,PLC,Connection module TP3 32 channels with LED,"Connection module TP3 32 channels a. 2x33 terminals f. Potential supply Type: Push-in terminal with LED, VPE=1 unit 50 pole IDC connector for cable", 77.00  , 110.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7924-2CA20-0BC0
6ES7954-8LC03-0AA0,Siemens,PLC - S7-1500,"SIMATIC S7, memory card ","SIMATIC S7, memory card for S7-1x 00 CPU/SINAMICS, 3, 3 V Flash, 4 MB", 43.58  , 62.26  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6ES7954-8LC03-0AA0
6GF3420-0AA20,Siemens,Optical Identification,SIMATIC MV420 Optical Reader,SIMATIC MV420 SR-B;BASIC TYPE COMPACT OPTICAL READER FOR 1D AND 2D CODES;IP67," 1,134.00  "," 1,620.00  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GF3420-0AA20
6GF3440-8BA2,Siemens,Optical Identification,Optical 10 m cable for SIMATIC MV400 unit,"POWER-IO-RS232 CABLE 10M FOR MV 400 UNITS (MLFB: 6GF3440-1CD10, ...-1GE10, -1LE10; 6GF3420-0AA20,...0AA40) M16 PREASSEMBLED ONE-SIDE, OPEN END, LENGTH: 10M", 80.50  , 115.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GF3440-8BA2
6GK1411-5AC00,Siemens,Scalance & Industrial Ethernet,SIMATIC Cloud Connect 7,"SIMATIC Cloud Connect 7, CC716 IoT Gateway for connection of automation devices to cloud services and OPC 2xEthernet RJ45, 1xMPI/PB Field protocols: S7, Modbus MES/Cloud protocols: MQTT, OPC"," 1,630.00  "," 2,328.57  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1411-5AC00
6GK1720-0AP03,Siemens,Software and License,SINEMARC Client - 4G Bundle,Promotional packageSINEMARC 4G-EU;SINEMARemoteConnectVirtual Appliance; Key-plugSINEMARC SCALANCE M876-4 (EU) 4G router ANT 896-4MA antenna direct ANT 794-4MR antenna 5 m cable Observe national approvals. Can only be ordered once per customer., 915.00  ," 1,307.14  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1720-0AP03
6GK1720-1AH01-0BV0,Siemens,Software and License,SINEMARemoteConnect,"SINEMARemoteConnectVirtual Appliance; Basic Software Package for 4 VPN connections User, device, group management; Certificate management; Autoconfiguration interface;SINEMARC client: for 1 installation Software, documentation on DVD; License key on USB flash drive; 2 languages (de, en); Windows 10 Pro (64 bit), Windows Server 2008, 2012 R2 2016 and 2019 (64-bit)", 218.40  , 312.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1720-1AH01-0BV0
6GK1721-1XG01-0AA0,Siemens,Software and License,SINEMARC Client,"SINEMARC client for 1 installation; Software, documentation on DVD; License key on USB flash drive; 2 languages (de, en) Windows 10 Pro, Windows Server 2008, 2012 R2, 2016, 2019 (64-bit)", 103.60  , 148.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1721-1XG01-0AA0
6GK1781-1BA14-0AK0,Siemens,Software and License,SINEMA Server 50,"SINEMA Server 50 V14 Type of delivery download monitoring for industrial networks incl. PROFINET automatic inventory determination of topology continuous diagnostics reporting, Statistics, alarms adaptable device profiles can be integrated in HMI web server - web client Architecture license type Single Monitorable IP devices 50 Windows 7 Prof/Ult/Ent SP1 64 bit, Windows Server 2016 Standard version 1607 LTSC, Windows 10 Pro/Ent Version 1607 LTSC 1709 1803 64 bit"," 2,410.00  "," 3,442.86  ",Need discount to be applied,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1781-1BA14-0AK0
6GK1900-0AB10,Siemens,Scalance & Industrial Ethernet,C-Plug,"C-plug, removable data storage medium for simple device replacement in case of fault, for recording configuration or configuration and application data, can be used in the following SIMATIC NET products with C-plug slot: SCALANCE XC-200, XP-200, XM-400, XR-500, M-800 S615 and W-700", 80.50  , 115.00  ,the C-Plug can be taken from the scope of delivery of the XM-400 switch,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1900-0AB10
6GK1901-0DB20-6AA0,Siemens,Scalance & Industrial Ethernet,IE FCM12 plug PRO 2x2 (D-coded),"Industrial Ethernet FastConnect M12 plug PRO 2x2 M12 plug-in connector with rugged metal enclosure and FC connection method, with axial cable outlet (D-coded) 1 pack=1 unit for SCALANCE X208 PRO and ET 200 PRO PN", 26.60  , 38.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1901-0DB20-6AA0
6GK1901-1BB10-2AB0,Siemens,Scalance & Industrial Ethernet,"IE FC RJ45 plug 2 x 2, Cat5e","Industrial Ethernet FastConnect RJ45 plug 180 2x 2, RJ45 plug-in connector (10/100 Mbit/s) with rugged metal enclosure and FC connection system, for IE FC Cable 2x 2; 180 cable outlet 1 pack = 10 units", 111.30  , 159.00  ,Price per 10 pcs,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1901-1BB10-2AB0
6GK1901-1BB12-2AB0,Siemens,Scalance & Industrial Ethernet,"IE FC RJ45 plug 4 x 2, Cat6a","Industrial Ethernet FastConnect RJ45 plug 180 4x 2, RJ45 plug-in connector; CAT6A; (10/100/1000/10000 Mbit/s) with rugged metal enclosure and FC connection system, for IE FC Cable 4x 2 (AWG24); 180 cable outlet 1 pack = 10 units", 137.90  , 197.00  ,Price per 10 pcs,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1901-1BB12-2AB0
6GK1901-1BB20-2AB0,Siemens,Scalance & Industrial Ethernet,"IE FC RJ45 plug 2 x 2, Cat5e","Industrial Ethernet FastConnect RJ45 plug 90 2x 2, RJ45 plug-in connector (10/100 Mbit/s) with rugged metal enclosure and FC connection system, for IE FC Cable 2x 2; 90 cable outlet 1 pack = 10 units", 111.30  , 159.00  ,Price per 10 pcs,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK1901-1BB20-2AB0
6GK5008-0BA10-1AB2,Siemens,Scalance & Industrial Ethernet,SCALANCE XB008 Unmanaged Industrial Ethernet Switch,"SCALANCE XB008 Unmanaged Industrial Ethernet Switch for 10/100 Mbit/s for setting up small star and line topologies; LED diagnostics, IP20, 24 V AC/DC power supply, with 8x 10/100 Mbit/s twisted pair ports with RJ45 sockets; Manual available as a download", 114.80  , 164.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5008-0BA10-1AB2
6GK5108-0PA00-2AA3,Siemens,Scalance & Industrial Ethernet,"SCALANCE X108 PoE unmanaged IE switch, 2x 10/100 Mbit/s RJ45 Power-over-Ethernet ports and 6x 10/100 Mbit/s RJ45 ports","SCALANCE X108PoE unmanaged IE switch, 2x 10/100 Mbit/s RJ45 Power-over-Ethernet ports and 6x 10/100 Mbit/s RJ45 ports, LED diagnostics, error signaling contact with set button, Redundant power supply Manual available as a download", 452.90  ,,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5108-0PA00-2AA3
6GK5116-0BA00-2AB2,Siemens,Scalance & Industrial Ethernet,SCALANCE XB116 unmanaged IE switch,"SCALANCE XB116 unmanaged IE switch, 16x 10/100 Mbit/s RJ45 ports; for setting up small star and line topologies; LED diagnostics, IP20, Redundant power supply, 24 V AC/DC Manual available as a download", 345.10  , 493.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5116-0BA00-2AB2
6GK5208-0BA00-2AB2,Siemens,Scalance & Industrial Ethernet,SCALANCE XB208 MANAGEABLE LAYER 2 IE-SWITCH,SCALANCE XB208 MANAGEABLE LAYER 2 IE-SWITCH 8X 10/100 MBITS/S RJ45 PORTS 1X KONSOLEN-PORT; DIAGNOSTICS-LED REDUNDANT POWER SUPPLY TEMP.-RANGE 0 DGR C UP TO +60 DGR C; DIN RAIL MOUNTING; Default PROFINET, 459.90  , 657.00  ,,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5208-0BA00-2AB2
6GK5216-0BA00-2AC2,Siemens,Scalance & Industrial Ethernet,SCALANCE XC-216 managed IE switch,"SCALANCE XC216 manageable layer 2 IE Switch; 16X 10/100 Mbit/s RJ45-Ports; 1x console port, Diagnostic LED; Redundant power supply; Temp. range -40C to +70 C Mounting: Standard Mounting Rail/S7 Profile Rail/Wall Office redundancy functions features (RSTP, VLAN ,...); PROFINET IO Device; Ethernet/IP compliance C-PLUG shaft;"," 1,290.00  "," 1,842.86  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5216-0BA00-2AC2
6GK5216-4GS00-2AC2,Siemens,Scalance & Industrial Ethernet,SCALANCE XC216-4C G managed IE switch,"SCALANCE XC216-4C G manageable layer 2 IE Switch; Full Gigabit; 12x 10/100/1000 Mbps RJ45 ports; 4x 1000 Mbps combo ports (either 1000 Mbps s SFPs or 10/100/1000 Mbps RJ45 ports can be used); 1x console port; Diagnostic LED; redundant power supply; Temp. range -40 C to +70 C; Mounting: Standard mounting rail/S7 mounting rail/wall; redundancy functions; office features (RSTP, VLAN ,...); PROFINET IO Device; Ethernet/IP conformity; C-PLUG shaft;"," 2,070.00  "," 2,957.14  ","all ports 1 Gbps, 16 ports in total can be used (the 4 SFP ports are shared with RJ45)   1 HU. Note: This was the version specified (used) by Stefan, for Teleflex.                 ",https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5216-4GS00-2AC2
6GK5224-0BA00-2AC2,Siemens,Scalance & Industrial Ethernet,SCALANCE XC-224 managed IE switch,"SCALANCE XC224 manageable layer 2 IE Switch; 24x 10/100 Mbit/s RJ45-Ports; 1x console port, Diagnostic LED; Redundant power supply; Temp. range -40C to +70 C Mounting: Standard Mounting Rail/S7 Profile Rail/Wall Office redundancy functions features (RSTP, VLAN ,...); PROFINET IO device Ethernet/IP-compliant, C-PLUG shaft;"," 1,900.00  "," 2,714.29  ",,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5224-0BA00-2AC2
6GK5324-4QG10-1AR2,Siemens,Scalance & Industrial Ethernet,"SCALANCE XR324-4MPoE; Managed IE switch, 19"" rack; 8x 10/100/1000 Mbit/s for RJ45 ports electrical withPoE, ","SCALANCE XR324-4MPoE; Managed IE switch, 19"" rack; 8x 10/100/1000 Mbit/s for RJ45 ports electrical withPoE, 8x 10/100/1000 Mbit/s for RJ45 ports electrical withoutPoE; 4x 10/100/1000 Mbit/s 2-port media modules, electrical or optical; LED diagnostics; error signaling Contact; Select/set pushbutton, PROFINET IO device, Power supply 24 V DC; Ports in the front"," 3,101.00  "," 4,430.00  ",PoE Switches,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5324-4QG10-1AR2
6GK5408-0GA00-8AP2,Siemens,Scalance & Industrial Ethernet,Port Extender for SCALANCE XM-400,PE408 Port Extender for SCALANCE XM-400 managed modular IE switch; extension by 8x 10/100/1000 Mbit/s RJ45," 1,120.00  "," 1,600.00  ",max 2x extender modules in total can be added to one XM-400 switch,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5408-0GA00-8AP2
6GK5408-0PA00-8AP2,Siemens,Scalance & Industrial Ethernet,Port Extender for SCALANCE XM-400 with upto 8 ports PoE,PE408PoE Port Extender for SCALANCE XM-400 managed modular IE switch; extension by 8x 10/100/1000 Mbit/s RJ45 with up to 8 ports PoE according to IEEE802.3AT; for PoE separate power supply required," 1,442.00  "," 2,060.00  ",one PoE port extender module requires 2x additional PSUs dedicated to PoE power supply ,https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5408-0PA00-8AP2
6GK5408-8GS00-2AM2,Siemens,Scalance & Industrial Ethernet,SCALANCE XM408-8C; managed modular IE switch,"SCALANCE XM408-8C; managed modular IE switch; 8x 10/100/1000 Mbit/s RJ45; 8x 100/1000 Mbit/s SFP; contains 8 combo ports; in total 8 ports can be used; expandable to 24 ports electrical or optical; assembly: DIN rail/S7 mounting rail, PROFINET IO device; redundancy functions; office features (RSTP, VLAN, IGMP,..); C-plug in scope of delivery; Layer 3 with key plug available"," 1,918.00  "," 2,740.00  ","all ports 1 Gbps, 8 ports in total can be used; max 2x additional extender modules",https://mall.industry.siemens.com/mall/en/ie/Catalog/Product/6GK5408-8GS00-2AM2
